,num,yyyymmdd,names,title,text,yyyymm,mm,name
1202,1202,2019.01.11.,로이슈,"앱솔루트, 앱솔루트 엑스트랙 출시 기념 이모티콘 무료 증정",앱솔루트 보드카 (ABSOLUT VODKA)가 브랜드 최초로 샷(shot)으로 즐기는 ‘앱솔루트 엑스트랙(ABSOLUT EXTRAKT)’ 출시를 기념해 ‘앱솔루트 엑스트랙 크루 이모티콘’을 론칭하고 무료로 제공한다고 밝혔다. 이번 ‘앱솔루트...,2019.01,01,보드카
1203,1203,2019.01.11.,아시아경제,"앱솔루트 보드카, ""'샷'으로 즐기는 '엑스트랙' 무료 이모티콘으로 만나보세요...",앱솔루트 보드카가 ‘앱솔루트 엑스트랙’ 출시를 기념해 ‘앱솔루트 엑스트랙 크루 이모티콘’을 론칭하고 무료로 제공한다고 11일 밝혔다. 앱솔루트 엑스트랙은 최고의 품질을 자랑하는 앱솔루트 보드카 원액에 향신료...,2019.01,01,보드카
1204,1204,2019.01.10.,대구신문,고즈넉한 수허고성과 화려한 리장고성,"객잔 안주인의 안내로 선술집 라이브카페에 들러 보드카를 마시며 라이브 밴드에 맞추어 무대에 올라 노래도 한 곡 하며, 샹그리라를 찾는 여행을 정리해 본다. 8일차 새소리가 지즐대는 고요한 아침, 객잔의 침대를 빠져...",2019.01,01,보드카
1205,1205,2019.01.10.,경북매일신문,소년의 눈동자가 빛난다…가난 속에서도 타오르는 生의 환희,"잠복했던 연민의 도화선이 뜨거워졌고, 새파란 불꽃이 넘실대는 보드카 여덟 잔을 들이켰다. 술이 아닌 불을 마셨다. 자정이 되기 전 정신을 놓아버린 날 부축해 호텔방에 눕힌 건 어린 부부였다고. 멈췄던 기억의 회로가...",2019.01,01,보드카
1206,1206,2019.01.10.,경기일보,용인 처인구 영동고속도로 강릉방향서 트럭-싸인보드카 추돌... 3명 중상,10일 오전 1시37분께 용인시 처인구 고림동 영동고속도로 강릉방향에서 2.5t 트럭이 서있던 싸인보드카(화살표 신호를 주는 도로공사차량)를들이받는 사고가 발생했다. 이 사고로 싸인보드카 근처에 서있던 근로자 3명이...,2019.01,01,보드카
1207,1207,2019.01.10.,리얼푸드,[리얼푸드] 제철 맞은 굴 요리가 더욱 특별해지는 곳들,"싱싱한 바다 내음을 품은 각각의 플레이트는 돔 페리뇽 샴페인, 보드카와 함께 곁들이면 그 풍미가 더욱 살아난다. 샴페인과 보드카는 잔 단위로도 구매가 가능하다. 4. 메이필드호텔 메이필드호텔 중식당 ‘이원’...",2019.01,01,보드카
1208,1208,2019.01.10.,매일경제,[비즈니스맨 레스토랑] 글래드 라이브 강남 호텔 3층 `리마장`,고추를 넣어 인퓨징한 보드카에 오향 시럽을 더해 매콤한 맛과 향신료 맛이 알알하다. 강남 한복판 호텔 바 치고 식사 메뉴는 의외로 비싸지 않다. 사천식 단단면(1만3000원)과 계란볶음밥(1만3000원)이 1만원대. 칵테일은...,2019.01,01,보드카
1209,1209,2019.01.09.,티티엘뉴스,[수요酒식회] 데이트하기 좋은 분위기깡패 강남 칵테일바 'AY라운지',▲ 'AY라운지'의 인기 메뉴 '블루 마가리타'와 '갓파더' 모임을 가지는 경우에는 보드카나 와인을 보틀로 주문해 마시는데 'AY라운지'에 다녀온 고객들은 주로 칵테일을 맛보는 것을 추천한다. 분위기에 어울리는 비주얼...,2019.01,01,보드카
1210,1210,2019.01.09.,뉴스토마토,"소주업계, '박항서 매직' 잇는다","하이트진로 관계자는 ""베트남을 비롯한 동남아 국가에서 맥주를 제외한 기존 증류주 제품은 보드카, 럼, 위스키가 주류를 이뤄왔고, 대부분 30도~40도를 넘나드는 높은 도수""라며 ""이러한 제품은 소주가 대체재로서...",2019.01,01,보드카
1211,1211,2019.01.09.,중소기업뉴스,'주류업계 비주류' 여성 기업가에 1억달러 투자해 '잠재 여성고객'시장 겨냥,코로나 맥주와 스베드카 보드카의 제조사인 '콘스털레이션 브랜즈(Constellation Brands)'가 여성들을 지원하기 위해 향후 10년간 1억달러를 투자할 예정이다. 빌 뉴런즈(Bill Newlands) 콘스털레이션 브랜즈 CIO(최고 운영 책임자)...,2019.01,01,보드카
1212,1212,2019.01.08.,연합뉴스,[영상] '20초 안에 어는 맥주'…하얼빈 국제 빙설제 인기 폭발,관광객들은 얼음으로 만들어진 식당에서 차가운 술과 따뜻한 음식을 즐겼는데요. 20초 안에 어는 맥주와 얼음 컵에 담긴 보드카가 관광객의 눈길을 사로잡았습니다. 영상으로 확인하시죠. <영상 : 로이터> <편집 : 송태훈>,2019.01,01,보드카
1213,1213,2019.01.08.,매일경제,쪼그라드는 술 시장서 성장하는 증류식 소주… ‘화요’ ‘일품진로’ ‘안동...,"역시 연속식 증류기로 만드는 보드카도 감자, 옥수수, 밀, 보리 등 다양한 재료를 사용한다. 이 주정에 물과 다양한 첨가물을 넣어서 만들어지는 것이 우리가 지금 마시는 소주다. ‘희석식 소주’라는 이름으로 증류식...",2019.01,01,보드카
1214,1214,2019.01.08.,뉴스토마토,"'건즈 앤 로지스' 슬래쉬 ""소닉 스톤즈 좋아"", 오프닝 요청","이용원을 비롯 전 언니네 이발관, 캔버스의 정무진(베이스), 보드카레인의 이해완(기타), 위퍼의 강민석(드럼) 등 인디씬 유명 뮤지션들이 한 마음, 한 뜻으로 뭉쳤다. 밴드명은 ‘돌처럼 변하지 않고 소리를 내는...",2019.01,01,보드카
1215,1215,2019.01.07.,대전일보,[세상보기] 새로운 30년 인생 후르츠를 준비한다,"뻔질나게 다니는 러시아, 중국, 베트남에 가더라도 보드카, 백주 같은 독한 술을 마구 부어 대는 일은 없도록 해야 한다. 올해부터 75세 이상의 고령자들은 운전면허 갱신 및 적성검사 주기를 5년에서 3년으로 바꾼다고...",2019.01,01,보드카
1216,1216,2019.01.06.,월간중앙,[문화이슈] ‘퀸 신드롬’ 청년들까지 왜?,"프레디의 절창이 돋보여 관객의 누선(淚腺)을 건드리는 ‘더 쇼 머스트 고 온’은 퀸의 사실상 마지막 정규앨범의 마지막 트랙이자, 말년의 프레디가 보드카를 마시고 혼신의 힘으로 부른 노래이기도 하다. 더 쇼...",2019.01,01,보드카
1217,1217,2019.01.05.,인사이트,군인 아빠에게 입양돼 2차 대전 참전 후 하사로 전역한 '불곰' 병사,"또한, 보드카 병에 우유를 넣어 먹여 키웠으며 귀중한 전투 식량을 양보하기까지 했다. 불곰답지 않게 성격이 매우 온순하고 사람을 잘 따랐던 보이텍.보이텍은 1944년 동료 병사들을 따라 가장 치열한 전쟁 중 하나인...",2019.01,01,보드카
1218,1218,2019.01.05.,매일경제,"서정적 이름 미려한 맛, 매실 증류주 `서울의 밤`","다만 서울의 밤은 알코올 도수가 40도인 진, 보드카보다는 순하다. 탄산수나 스프라이트를 너무 많이 넣지 않는 게 밸런스가 맞을 것 같다. 동양화 같은 술이다. 먹선이 종이에 번지듯, 술의 맛이 은근하게 퍼지기...",2019.01,01,보드카
1219,1219,2019.01.05.,데일리팝,[그루밍족 입문서] 남성 전용 헤어샵 '바버샵' 방문기..'男心을 사로잡다',특히 대기실에 있는 냉장고에는 앱솔루트 보드카가 있어 무제한으로 보드카를 마실 수 있으며 주스 섞어 칵테일로도 마실 수 있다. 대기실에 있는 TV 화면에는 항시 슈퍼히어로 영화가 상영되고 있는 게 포인트다. 이런...,2019.01,01,보드카
1220,1220,2019.01.04.,뉴스1,대북제재 구멍…北평양 '싱가포르 수입품 상점'은 호황,"4일 홍콩 사우스차이나모닝포스트(SCMP)에 따르면, 주요 납품업자 중 한 명이 대북제재 위반 혐의로 형사재판을 받고 있지만 상점에는 여전히 우크라이나산 보드카부터 중국산 모조품까지 다양한 제품을 판매하고...",2019.01,01,보드카
1221,1221,2019.01.04.,ifspost,"먼 나라, 이웃 나라 : 떠오르는 태양 베트남 경제와 한국",길게 형성된 무이네 거리에 러시아 간판을 단 매점에서 러시아 보드카와 러시아 대중음악을 튼다. 여행 첫날 새벽에 무이네에 도착해 찾은 음식점에는 이미 보드카에 취한 러시아인들이 파첸카 스텝을 밟으며 춤을 추고...,2019.01,01,보드카
1222,1222,2019.01.04.,인천투데이,"김강현의 모터사이클 다이어리 41. 다시, 러시아",위해 보드카를 사러 나갔다. 녹용이 끓으니 사골국과 비슷한 냄새가 난다. 한참 기다리다가 배가 슬슬 고파질 때쯤 형님들이 보드카를 잔뜩 사서 돌아왔다. 플라스틱 통에 피가 흐르는 생 녹용을 넣고 보드카를 채우고는...,2019.01,01,보드카
1223,1223,2019.01.03.,마이데일리,"[MD리뷰]‘쿠르스크’, 기품과 위엄을 갖춘 가슴 먹먹한 애도의 시간",정부 지원이 끊겨 돈이 없었던 미하일과 대원들은 소중한 해군 시계를 맡기고 보드카로 축제의 분위기를 띄운다. 시끌벅적하고 흥겨운 결혼식은 ‘디어 헌터’를 연상시킨다. 한바탕 즐거운 결혼식과 피로연을 끝낸...,2019.01,01,보드카
1224,1224,2019.01.03.,인사이트,"""칵테일 무료로 맛보세요!""…하이트진로음료, '쿠엘보 깔라만시' 시음행사 진...","하이트진로음료는 그동안 진, 보드카와 믹스해 마시는 음료로 널리 알려져 왔던 토닉워터의 음용 용도 확장에 주력했다.토닉워터 깔라만시는 '쏘토닉(소주+토닉워터)' 확산을 위해 전국 요식업소를 적극적으로 공략해...",2019.01,01,보드카
1225,1225,2019.01.03.,넥스트데일리,"하이트진로음료 ‘진로믹서 토닉워터’, ‘호세쿠엘보’와 ‘쿠엘보 깔라만시...","진, 보드카와 믹스해 마시는 음료로 널리 알려져 왔던 ‘토닉워터’의 음용 용도 확장에 주력하고 있다. 신제품 출시 초기 ‘쏘토닉’ 확산을 위해 전국 요식업소를 적극 공략한 결과 토닉워터 깔라만시가 ‘치어스’...",2019.01,01,보드카
1226,1226,2019.01.03.,식품저널 foodnews,"이스라엘의 맛과 멋, 호기심에 먹이를 주어라","리몬첼로(Limoncello)는 보드카를 베이스로 해 레몬과 설탕을 가미한 칵테일이었다. 유럽에서 온 기자들은 이탈리아식 리몬첼로는 크리미한 질감인데, 이스라엘식 리몬첼로는 묽다고 했다. 이스라엘에서 합법적으로...",2019.01,01,보드카
1227,1227,2019.01.03.,메디컬투데이,"하이트진로음료, 호세 쿠엘보와 ‘쿠엘보 깔라만시’ 시음행사 진행","진, 보드카와 믹스해 마시는 음료로 널리 알려져 왔던 ‘토닉워터’의 음용 용도 확장에 주력하고 있다. 하이트진로음료 마케팅 관계자는 “이미 데킬라와 토닉워터를 믹싱해 마시는 레시피가 확산되고 있는 등 토닉워터...",2019.01,01,보드카
1228,1228,2019.01.03.,로이슈,하이트진로음료 '호세쿠엘보'와 '쿠엘보 깔라만시' 시음행사 진행,"진, 보드카와 믹스해 마시는 음료로 널리 알려져 왔던 ‘토닉워터’의 음용 용도 확장에 주력하고 있다. 신제품 출시 초기 ‘쏘토닉’ 확산을 위해 전국 요식업소를 적극 공략한 결과 토닉워터 깔라만시가 ‘치어스’...",2019.01,01,보드카
1229,1229,2019.01.03.,프레스맨,"하이트진로음료 '진로믹서 토닉워터', '호세쿠엘보'와 '쿠엘보깔라만시' 시음...","하이트진로음료는 지난해 11월 '진로믹서 토닉워터' 신제품인 '토닉워터 깔라만시', '토닉워터 애플'을 출시하면서 토닉워터를 활용한 한국형 소주 칵테일 '쏘토닉(소주+토닉워터)' 문화를 전파하는 등 그동안 진, 보드카와...",2019.01,01,보드카
1230,1230,2019.01.03.,뉴스투데이,[뉴스투데이 E] 하이트진로음료 “코스트코에서 ‘쿠엘보 깔라만시’ 맛보세요...,"진, 보드카와 믹스해 마시는 음료로 널리 알려져 왔던 ‘토닉워터’의 음용 용도 확장에 주력하고 있다. 신제품 출시 초기 ‘쏘토닉’ 확산을 위해 전국 요식업소를 적극 공략한 결과 토닉워터 깔라만시가 ‘치어스’...",2019.01,01,보드카
1231,1231,2019.01.03.,GQ,"지코, 차은우, 이동욱, 하정우, 변요한이 참석한 '지큐 나이트'","보드카와 자몽주스를 믹스한 그레이하운드, 라임주스와 진저비어를 섞은 더 리파인드 맨, 두 가지 칵테일을 번갈아 홀짝이다 보면 몸이 리드미컬하게 움직였다. 건너편 칭따오 부스에서도 쉴 새 없이 맥주병 따는...",2019.01,01,보드카
1232,1232,2019.01.03.,파이낸셜뉴스,"하이트진로음료, 코스트코서 '쿠엘보 깔라만시' 시음행사","하이트진로음료는 지난해 11월 '진로믹서 토닉워터' 신제품인 '토닉워터 깔라만시', '토닉워터 애플'을 출시하면서 토닉워터를 활용한 한국형 소주 칵테일 '쏘토닉(소주+토닉워터)' 문화를 전파하는 등 그동안 진, 보드카와...",2019.01,01,보드카
1233,1233,2019.01.03.,싱글리스트,"'쏘토닉' 이어 '쿠엘보 깔라만시'? 하이트진로, 호세 쿠엘보와 시음행사 전개","하이트진로음료는 지난해 11월 '진로믹서 토닉워터' 신제품인 '토닉워터 깔라만시' '토닉워터 애플'을 출시하면서 토닉워터를 활용한 한국형 소주 칵테일 '쏘토닉(소주+토닉워터)' 문화를 전파하는 등 그동안 진, 보드카와...",2019.01,01,보드카
1234,1234,2019.01.03.,글로벌이코노믹,"하이트진로음료·호세쿠엘보, ‘쿠엘보 깔라만시’ 시음 이벤트","진, 보드카와 믹스해 마시는 음료로 널리 알려져 왔던 ‘토닉워터’의 음용 용도 확장에 주력하고 있다. 신제품 출시 초기 ‘쏘토닉’ 확산을 위해 전국 요식업소를 적극 공략한 결과 토닉워터 깔라만시가 ‘치어스’...",2019.01,01,보드카
1235,1235,2019.01.03.,뉴스웍스,"하이트진로음료 '진로믹서 토닉워터', '호세쿠엘보'와 '쿠엘보 깔라만시' 시음...","하이트진로음료는 지난해 11월 '진로믹서 토닉워터' 신제품인 '토닉워터 깔라만시', '토닉워터 애플'을 출시하면서 토닉워터를 활용한 한국형 소주 칵테일 '쏘토닉(소주+토닉워터)' 문화를 전파하는 등 그동안 진, 보드카와...",2019.01,01,보드카
1236,1236,2019.01.02.,머니투데이,CNN 앵커들 새해 전야 생방송서 음주 '물의',"워싱턴포스트는 1일(현지시간) CNN 간판 앵커인 앤더슨 쿠퍼를 비롯해 돈 레먼, 브룩 볼드윈, 랜디 카예 등 앵커와 기자들이 새해 카운트다운을 기다리며 데킬라, 샴페인과 보드카 등을 마시고 흥겨워하는 모습이 전파를...",2019.01,01,보드카
